Suburb,Type,Price,Distance,Zipcode,#Bedroom,#Bathroom,#-Car Garage,Lot_size,Region_name,Property_count
Altona North,h,588000,11.1,3025,3,1,1,328,Western Metropolitan,5132
Altona North,h,585000,9.4,3025,3,1,1,402,Western Metropolitan,5132
Altona North,h,728500,11.1,3025,3,1,1,531,Western Metropolitan,5132
Altona North,h,625000,11.1,3025,3,1,1,536,Western Metropolitan,5132
Altona North,h,700000,11.1,3025,3,1,1,557,Western Metropolitan,5132
Altona North,h,931000,11.1,3025,3,2,1,590,Western Metropolitan,5132
Altona North,h,675000,11.1,3025,3,2,2,171,Western Metropolitan,5132
Altona North,h,620000,11.1,3025,5,2,2,276,Western Metropolitan,5132
Altona North,h,830000,9.4,3025,3,2,2,529,Western Metropolitan,5132
Altona North,h,781000,11.1,3025,3,1,2,533,Western Metropolitan,5132
Altona North,h,1030000,9.4,3025,4,3,2,533,Western Metropolitan,5132
Altona North,h,683000,11.1,3025,3,1,2,534,Western Metropolitan,5132
Altona North,h,750000,11.1,3025,3,1,2,534,Western Metropolitan,5132
Altona North,h,770000,9.4,3025,3,1,2,549,Western Metropolitan,5132
Altona North,h,590000,11.1,3025,3,1,2,561,Western Metropolitan,5132
Altona North,h,880000,9.4,3025,3,1,2,563,Western Metropolitan,5132
Altona North,h,708000,11.1,3025,3,1,2,585,Western Metropolitan,5132
Altona North,h,916000,11.1,3025,3,1,2,606,Western Metropolitan,5132
Altona North,h,1001000,9.4,3025,3,1,2,667,Western Metropolitan,5132
Altona North,h,980000,9.4,3025,3,1,2,667,Western Metropolitan,5132
Altona North,h,900000,9.4,3025,3,1,2,672,Western Metropolitan,5132
Altona North,h,610000,11.1,3025,2,1,2,691,Western Metropolitan,5132
Altona North,h,970000,11.1,3025,4,1,2,708,Western Metropolitan,5132
Altona North,h,923000,11.1,3025,3,1,2,740,Western Metropolitan,5132
Altona North,h,1500000,9.4,3025,5,3,2,1068,Western Metropolitan,5132
Altona North,h,910000,11.1,3025,3,1,3,535,Western Metropolitan,5132
Altona North,h,623000,11.1,3025,3,1,3,540,Western Metropolitan,5132
Altona North,h,710000,11.1,3025,3,1,3,540,Western Metropolitan,5132
Altona North,h,680000,11.1,3025,3,1,3,551,Western Metropolitan,5132
Altona North,h,750000,11.1,3025,3,1,3,554,Western Metropolitan,5132
Altona North,h,700000,11.1,3025,3,1,3,554,Western Metropolitan,5132
Altona North,h,815000,11.1,3025,3,2,3,555,Western Metropolitan,5132
Altona North,h,770000,11.1,3025,3,1,3,602,Western Metropolitan,5132
Altona North,h,1405000,11.1,3025,3,1,3,655,Western Metropolitan,5132
Altona North,h,760000,11.1,3025,4,1,3,668,Western Metropolitan,5132
Altona North,h,1070000,9.4,3025,3,1,3,693,Western Metropolitan,5132
Altona North,h,693000,11.1,3025,4,2,4,315,Western Metropolitan,5132
Altona North,h,791000,9.4,3025,3,1,4,553,Western Metropolitan,5132
Altona North,h,650000,11.1,3025,4,1,4,558,Western Metropolitan,5132
Altona North,h,875000,11.1,3025,3,1,4,559,Western Metropolitan,5132
Altona North,h,870000,9.4,3025,3,1,4,559,Western Metropolitan,5132
Altona North,h,875000,9.4,3025,3,1,4,563,Western Metropolitan,5132
Altona North,h,1200000,11.1,3025,4,1,4,633,Western Metropolitan,5132
Altona North,h,988000,11.1,3025,3,1,4,715,Western Metropolitan,5132
Altona North,h,965000,11.1,3025,4,1,4,851,Western Metropolitan,5132
Altona North,h,970000,9.4,3025,4,1,5,561,Western Metropolitan,5132
Altona North,h,805000,9.4,3025,4,2,5,562,Western Metropolitan,5132
Altona North,h,1085000,11.1,3025,5,3,6,592,Western Metropolitan,5132
Ardeer,h,645000,12.8,3022,3,1,1,603,Western Metropolitan,1281
Ardeer,h,627000,12.8,3022,3,1,2,697,Western Metropolitan,1281
Ardeer,h,730000,12.8,3022,3,2,2,739,Western Metropolitan,1281
Armadale,h,1705000,6.3,3143,2,2,0,195,Southern Metropolitan,4836
Armadale,h,1900000,6.3,3143,2,2,0,207,Southern Metropolitan,4836
Armadale,h,1550000,6.3,3143,2,1,0,212,Southern Metropolitan,4836
Armadale,h,1210000,6.3,3143,2,1,0,249,Southern Metropolitan,4836
Armadale,h,2385000,6.3,3143,3,1,0,256,Southern Metropolitan,4836
Armadale,h,2360000,6.3,3143,3,2,0,336,Southern Metropolitan,4836
Armadale,u,550000,6.3,3143,2,1,0,861,Southern Metropolitan,4836
Armadale,u,390000,6.3,3143,1,1,0,881,Southern Metropolitan,4836
Armadale,u,410000,6.3,3143,2,1,0,1097,Southern Metropolitan,4836
Armadale,h,1435000,6.3,3143,2,2,1,144,Southern Metropolitan,4836
Armadale,h,1460000,6.3,3143,2,1,1,181,Southern Metropolitan,4836
Armadale,t,1200000,6.3,3143,2,2,1,189,Southern Metropolitan,4836
Armadale,h,2050000,6.3,3143,3,2,1,205,Southern Metropolitan,4836
Armadale,h,1870000,6.3,3143,3,1,1,217,Southern Metropolitan,4836
Armadale,h,2250000,6.3,3143,3,3,1,301,Southern Metropolitan,4836
Armadale,h,2365000,6.3,3143,3,2,1,316,Southern Metropolitan,4836
Armadale,h,4060000,6.3,3143,4,2,1,574,Southern Metropolitan,4836
Armadale,u,852000,6.3,3143,2,1,1,869,Southern Metropolitan,4836
Armadale,u,590000,6.3,3143,2,1,1,903,Southern Metropolitan,4836
Armadale,u,872000,6.3,3143,2,1,1,1194,Southern Metropolitan,4836
Armadale,u,820000,6.3,3143,2,1,1,1501,Southern Metropolitan,4836
Armadale,t,1715000,6.3,3143,3,3,1,1889,Southern Metropolitan,4836
Armadale,u,735000,6.3,3143,3,2,1,2113,Southern Metropolitan,4836
Armadale,u,710000,6.3,3143,2,1,1,2471,Southern Metropolitan,4836
Armadale,u,821000,6.3,3143,2,2,1,3093,Southern Metropolitan,4836
Armadale,t,1205000,6.3,3143,3,2,2,101,Southern Metropolitan,4836
Armadale,t,1101000,6.3,3143,3,1,2,103,Southern Metropolitan,4836
Armadale,h,1125000,6.3,3143,3,1,2,169,Southern Metropolitan,4836
Armadale,h,1285000,6.3,3143,3,1,2,186,Southern Metropolitan,4836
Armadale,h,1300000,6.3,3143,2,1,2,212,Southern Metropolitan,4836
Armadale,t,1586000,6.3,3143,2,2,2,246,Southern Metropolitan,4836
Armadale,h,1726000,6.3,3143,2,2,2,269,Southern Metropolitan,4836
Armadale,h,1939000,6.3,3143,3,2,2,296,Southern Metropolitan,4836
Armadale,h,1900000,6.3,3143,3,1,2,328,Southern Metropolitan,4836
Armadale,h,1850000,6.3,3143,3,2,2,348,Southern Metropolitan,4836
Armadale,h,1480000,6.3,3143,2,1,2,369,Southern Metropolitan,4836
Armadale,h,1800000,6.3,3143,3,2,2,405,Southern Metropolitan,4836
Armadale,h,3660000,6.3,3143,4,3,2,421,Southern Metropolitan,4836
Armadale,h,3000000,6.3,3143,4,3,2,474,Southern Metropolitan,4836
Armadale,h,2200000,6.3,3143,4,1,2,495,Southern Metropolitan,4836
Armadale,h,3512500,6.3,3143,3,2,2,617,Southern Metropolitan,4836
Armadale,h,2810000,6.3,3143,5,2,2,617,Southern Metropolitan,4836
Armadale,h,2801000,6.3,3143,4,2,2,624,Southern Metropolitan,4836
Armadale,h,1525000,6.3,3143,8,2,2,693,Southern Metropolitan,4836
Armadale,h,3625000,6.3,3143,4,1,2,709,Southern Metropolitan,4836
Armadale,h,5100000,6.3,3143,4,2,2,761,Southern Metropolitan,4836
Armadale,h,3200000,6.3,3143,4,4,2,847,Southern Metropolitan,4836
Armadale,h,3000000,6.3,3143,4,2,2,1581,Southern Metropolitan,4836
Armadale,u,1635000,6.3,3143,3,2,2,1803,Southern Metropolitan,4836
Armadale,h,1859000,6.3,3143,2,2,3,311,Southern Metropolitan,4836
Armadale,u,2120000,6.3,3143,3,2,3,395,Southern Metropolitan,4836
Armadale,h,4200000,6.3,3143,4,3,3,563,Southern Metropolitan,4836
Armadale,h,5200000,6.3,3143,5,3,3,761,Southern Metropolitan,4836
Armadale,h,2000000,6.3,3143,4,3,4,544,Southern Metropolitan,4836
Armadale,h,5525000,6.3,3143,5,3,4,1491,Southern Metropolitan,4836
Ascot Vale,h,990000,4.3,3032,3,1,0,196,Western Metropolitan,6567
Ascot Vale,h,1306000,4.3,3032,3,1,0,199,Western Metropolitan,6567
Ascot Vale,h,965000,5.9,3032,3,1,0,216,Western Metropolitan,6567
Ascot Vale,h,865000,4.3,3032,3,1,0,217,Western Metropolitan,6567
Ascot Vale,h,920000,4.3,3032,2,2,0,234,Western Metropolitan,6567
Ascot Vale,h,955000,5.9,3032,2,1,0,255,Western Metropolitan,6567
Ascot Vale,h,910000,5.9,3032,3,1,0,317,Western Metropolitan,6567
Ascot Vale,h,1050000,5.9,3032,2,1,0,341,Western Metropolitan,6567
Ascot Vale,h,1430000,5.9,3032,4,2,0,418,Western Metropolitan,6567
Ascot Vale,t,565000,5.9,3032,2,2,1,103,Western Metropolitan,6567
Ascot Vale,t,705000,5.9,3032,2,2,1,113,Western Metropolitan,6567
Ascot Vale,h,751000,5.9,3032,2,1,1,118,Western Metropolitan,6567
Ascot Vale,h,760000,5.9,3032,2,1,1,124,Western Metropolitan,6567
Ascot Vale,t,865000,5.9,3032,2,2,1,146,Western Metropolitan,6567
Ascot Vale,h,1010000,4.3,3032,3,2,1,150,Western Metropolitan,6567
Ascot Vale,u,819000,4.3,3032,3,2,1,166,Western Metropolitan,6567
Ascot Vale,h,965000,5.9,3032,2,1,1,170,Western Metropolitan,6567
Ascot Vale,h,950000,5.9,3032,2,1,1,173,Western Metropolitan,6567
Ascot Vale,h,970000,5.9,3032,2,1,1,194,Western Metropolitan,6567
Ascot Vale,h,1005000,5.9,3032,2,1,1,202,Western Metropolitan,6567
Ascot Vale,h,710000,5.9,3032,2,1,1,214,Western Metropolitan,6567
Ascot Vale,h,1130000,4.3,3032,2,1,1,222,Western Metropolitan,6567
Ascot Vale,h,750000,5.9,3032,2,1,1,226,Western Metropolitan,6567
Ascot Vale,h,770000,5.9,3032,2,1,1,226,Western Metropolitan,6567
Ascot Vale,h,1020000,5.9,3032,2,1,1,226,Western Metropolitan,6567
Ascot Vale,t,1130000,4.3,3032,3,2,1,231,Western Metropolitan,6567
Ascot Vale,h,890000,5.9,3032,3,1,1,242,Western Metropolitan,6567
Ascot Vale,h,932500,5.9,3032,3,2,1,254,Western Metropolitan,6567
Ascot Vale,h,1530000,4.3,3032,3,2,1,257,Western Metropolitan,6567
Ascot Vale,h,955000,5.9,3032,3,1,1,263,Western Metropolitan,6567
Ascot Vale,h,1053000,5.9,3032,2,1,1,269,Western Metropolitan,6567
Ascot Vale,h,1130000,5.9,3032,3,2,1,272,Western Metropolitan,6567
Ascot Vale,h,1305000,5.9,3032,2,1,1,278,Western Metropolitan,6567
Ascot Vale,h,1135000,5.9,3032,3,1,1,296,Western Metropolitan,6567
Ascot Vale,h,950000,5.9,3032,4,2,1,298,Western Metropolitan,6567
Ascot Vale,h,890000,5.9,3032,4,1,1,300,Western Metropolitan,6567
Ascot Vale,u,610000,5.9,3032,2,1,1,301,Western Metropolitan,6567
Ascot Vale,h,995000,5.9,3032,3,2,1,314,Western Metropolitan,6567
Ascot Vale,h,1035000,4.3,3032,2,1,1,319,Western Metropolitan,6567
Ascot Vale,h,1010000,5.9,3032,2,1,1,325,Western Metropolitan,6567
Ascot Vale,h,1250000,4.3,3032,3,1,1,327,Western Metropolitan,6567
Ascot Vale,h,940000,5.9,3032,2,1,1,330,Western Metropolitan,6567
Ascot Vale,h,1110000,5.9,3032,4,2,1,349,Western Metropolitan,6567
Ascot Vale,h,1750000,4.3,3032,4,2,1,360,Western Metropolitan,6567
Ascot Vale,h,1500000,4.3,3032,3,3,1,382,Western Metropolitan,6567
Ascot Vale,h,1150000,5.9,3032,2,1,1,387,Western Metropolitan,6567
Ascot Vale,h,925000,5.9,3032,2,1,1,407,Western Metropolitan,6567
Ascot Vale,h,1377000,5.9,3032,3,1,1,417,Western Metropolitan,6567
Ascot Vale,u,490000,5.9,3032,2,1,1,423,Western Metropolitan,6567
Ascot Vale,h,1435000,5.9,3032,3,1,1,450,Western Metropolitan,6567
Ascot Vale,h,1215000,5.9,3032,3,1,1,452,Western Metropolitan,6567
Ascot Vale,h,1430000,5.9,3032,4,2,1,461,Western Metropolitan,6567
Ascot Vale,h,1850000,5.9,3032,4,3,1,478,Western Metropolitan,6567
Ascot Vale,h,1440000,5.9,3032,3,1,1,487,Western Metropolitan,6567
Ascot Vale,h,940000,5.9,3032,3,3,1,491,Western Metropolitan,6567
Ascot Vale,h,1230000,4.3,3032,3,1,1,504,Western Metropolitan,6567
Ascot Vale,h,1490000,5.9,3032,3,2,1,542,Western Metropolitan,6567
Ascot Vale,h,1345000,5.9,3032,4,1,1,552,Western Metropolitan,6567
Ascot Vale,h,1060000,5.9,3032,3,1,1,555,Western Metropolitan,6567
Ascot Vale,h,786000,5.9,3032,3,2,1,576,Western Metropolitan,6567
Ascot Vale,u,566000,4.3,3032,2,1,1,1017,Western Metropolitan,6567
Ascot Vale,u,425500,4.3,3032,2,1,1,1727,Western Metropolitan,6567
Ascot Vale,u,390000,5.9,3032,2,1,1,1957,Western Metropolitan,6567
Ascot Vale,u,870000,4.3,3032,3,2,1,3215,Western Metropolitan,6567
Ascot Vale,t,855000,4.3,3032,3,1,2,159,Western Metropolitan,6567
Ascot Vale,u,545000,5.9,3032,2,1,2,194,Western Metropolitan,6567
Ascot Vale,t,1200000,4.3,3032,3,2,2,198,Western Metropolitan,6567
Ascot Vale,t,1000000,5.9,3032,3,2,2,200,Western Metropolitan,6567
Ascot Vale,h,1041000,5.9,3032,3,2,2,209,Western Metropolitan,6567
Ascot Vale,u,685000,5.9,3032,2,1,2,228,Western Metropolitan,6567
Ascot Vale,h,960000,5.9,3032,3,2,2,229,Western Metropolitan,6567
Ascot Vale,h,1316500,5.9,3032,4,3,2,230,Western Metropolitan,6567
Ascot Vale,h,1100000,4.3,3032,3,2,2,239,Western Metropolitan,6567
Ascot Vale,h,1082000,4.3,3032,3,2,2,254,Western Metropolitan,6567
Ascot Vale,t,1185000,4.3,3032,3,2,2,271,Western Metropolitan,6567
Ascot Vale,h,1380000,5.9,3032,3,2,2,277,Western Metropolitan,6567
Ascot Vale,h,971000,5.9,3032,3,2,2,285,Western Metropolitan,6567
Ascot Vale,h,940000,5.9,3032,3,2,2,285,Western Metropolitan,6567
Ascot Vale,h,1151000,4.3,3032,4,2,2,290,Western Metropolitan,6567
Ascot Vale,h,940000,5.9,3032,3,1,2,298,Western Metropolitan,6567
Ascot Vale,h,1255000,5.9,3032,3,2,2,308,Western Metropolitan,6567
Ascot Vale,t,1050000,5.9,3032,3,2,2,318,Western Metropolitan,6567
Ascot Vale,h,970000,5.9,3032,3,1,2,350,Western Metropolitan,6567
Ascot Vale,h,1291000,5.9,3032,3,1,2,414,Western Metropolitan,6567
Ascot Vale,h,1381500,5.9,3032,3,2,2,416,Western Metropolitan,6567
Ascot Vale,h,801000,5.9,3032,3,1,2,431,Western Metropolitan,6567
Ascot Vale,h,1000000,5.9,3032,3,2,2,440,Western Metropolitan,6567
Ascot Vale,h,1410000,5.9,3032,3,2,2,459,Western Metropolitan,6567
Ascot Vale,h,1375000,4.3,3032,3,1,2,483,Western Metropolitan,6567
Ascot Vale,h,1425000,5.9,3032,3,2,2,495,Western Metropolitan,6567
Ascot Vale,h,1037500,5.9,3032,3,1,2,506,Western Metropolitan,6567
Ascot Vale,h,1905000,5.9,3032,5,2,2,521,Western Metropolitan,6567
Ascot Vale,h,1310000,4.3,3032,3,1,2,523,Western Metropolitan,6567
Ascot Vale,h,1435000,5.9,3032,3,2,2,532,Western Metropolitan,6567
Ascot Vale,h,1230000,5.9,3032,3,1,2,538,Western Metropolitan,6567
Ascot Vale,h,1640000,5.9,3032,4,3,2,562,Western Metropolitan,6567
Ascot Vale,h,1370000,4.3,3032,3,2,2,566,Western Metropolitan,6567
Ascot Vale,h,1230000,5.9,3032,4,1,2,594,Western Metropolitan,6567
Ascot Vale,h,1480000,5.9,3032,4,2,2,597,Western Metropolitan,6567
Ascot Vale,h,1180000,5.9,3032,3,2,2,617,Western Metropolitan,6567
Ascot Vale,h,1284000,5.9,3032,3,1,2,623,Western Metropolitan,6567
Ascot Vale,h,1340000,5.9,3032,3,2,2,683,Western Metropolitan,6567
Ascot Vale,h,2250000,5.9,3032,6,3,2,1012,Western Metropolitan,6567
Ascot Vale,h,2425000,5.9,3032,6,3,2,1014,Western Metropolitan,6567
Ascot Vale,u,825000,4.3,3032,3,2,2,2905,Western Metropolitan,6567
Ascot Vale,h,1400000,4.3,3032,4,1,3,165,Western Metropolitan,6567
Ascot Vale,h,705000,5.9,3032,2,1,3,252,Western Metropolitan,6567
Ascot Vale,h,870000,4.3,3032,3,2,3,388,Western Metropolitan,6567
Ascot Vale,h,2100000,5.9,3032,5,3,3,468,Western Metropolitan,6567
Ascot Vale,h,1050000,5.9,3032,3,1,3,536,Western Metropolitan,6567
Ascot Vale,h,1350000,5.9,3032,3,1,3,575,Western Metropolitan,6567
Ascot Vale,h,1705000,5.9,3032,4,2,4,598,Western Metropolitan,6567
Ascot Vale,h,1300000,5.9,3032,4,1,4,664,Western Metropolitan,6567
Ascot Vale,h,1100000,5.9,3032,4,2,5,559,Western Metropolitan,6567
Ashburton,t,968000,11,3147,3,1,1,227,Southern Metropolitan,3052
Ashburton,t,1650000,10.2,3147,4,2,1,338,Southern Metropolitan,3052
Ashburton,h,1415000,11,3147,3,1,1,605,Southern Metropolitan,3052
Ashburton,h,1450000,11,3147,2,1,1,627,Southern Metropolitan,3052
Ashburton,h,1972500,10.2,3147,4,1,1,676,Southern Metropolitan,3052
Ashburton,h,2215000,11,3147,4,2,1,681,Southern Metropolitan,3052
Ashburton,h,1440000,11,3147,2,1,1,687,Southern Metropolitan,3052
Ashburton,h,1650000,11,3147,3,1,1,697,Southern Metropolitan,3052
Ashburton,u,500000,11,3147,2,1,1,710,Southern Metropolitan,3052
Ashburton,t,900000,11,3147,3,2,2,153,Southern Metropolitan,3052
Ashburton,t,955000,11,3147,3,2,2,203,Southern Metropolitan,3052
Ashburton,u,925000,11,3147,2,1,2,257,Southern Metropolitan,3052
Ashburton,t,1520000,10.2,3147,4,3,2,267,Southern Metropolitan,3052
Ashburton,h,1100000,11,3147,3,3,2,276,Southern Metropolitan,3052
Ashburton,t,1710000,11,3147,3,2,2,295,Southern Metropolitan,3052
Ashburton,t,1250000,11,3147,4,2,2,321,Southern Metropolitan,3052
Ashburton,h,1662000,11,3147,3,2,2,351,Southern Metropolitan,3052
Ashburton,h,1920000,10.2,3147,4,3,2,391,Southern Metropolitan,3052
Ashburton,h,2220000,11,3147,4,3,2,480,Southern Metropolitan,3052
Ashburton,t,1655000,10.2,3147,4,3,2,510,Southern Metropolitan,3052
Ashburton,h,1790000,11,3147,4,2,2,514,Southern Metropolitan,3052
Ashburton,h,1518000,11,3147,3,2,2,516,Southern Metropolitan,3052
Ashburton,h,1500000,11,3147,3,1,2,545,Southern Metropolitan,3052
Ashburton,h,1337000,11,3147,3,1,2,583,Southern Metropolitan,3052
Ashburton,h,1422000,11,3147,3,1,2,583,Southern Metropolitan,3052
Ashburton,h,1670000,11,3147,3,2,2,599,Southern Metropolitan,3052
Ashburton,h,2405000,10.2,3147,4,2,2,604,Southern Metropolitan,3052
Ashburton,h,1880000,10.2,3147,2,2,2,627,Southern Metropolitan,3052
Ashburton,h,1600000,11,3147,3,1,2,637,Southern Metropolitan,3052
Ashburton,h,1840000,10.2,3147,3,1,2,648,Southern Metropolitan,3052
Ashburton,h,1550000,10.2,3147,4,2,2,670,Southern Metropolitan,3052
Ashburton,h,1575000,11,3147,2,1,2,679,Southern Metropolitan,3052
Ashburton,h,1800000,10.2,3147,4,2,2,682,Southern Metropolitan,3052
Ashburton,h,2170000,10.2,3147,4,2,2,697,Southern Metropolitan,3052
Ashburton,h,1445000,11,3147,2,1,2,704,Southern Metropolitan,3052
Ashburton,h,2085000,11,3147,4,2,2,705,Southern Metropolitan,3052
Ashburton,h,1500000,11,3147,3,2,2,710,Southern Metropolitan,3052
Ashburton,h,1850000,10.2,3147,3,2,2,720,Southern Metropolitan,3052
Ashburton,h,1775000,10.2,3147,3,2,2,721,Southern Metropolitan,3052
Ashburton,h,1555000,11,3147,3,2,2,731,Southern Metropolitan,3052
Ashburton,h,2650000,11,3147,4,3,2,753,Southern Metropolitan,3052
Ashburton,h,3510000,11,3147,5,5,2,755,Southern Metropolitan,3052
Ashburton,h,1550000,11,3147,4,2,2,780,Southern Metropolitan,3052
Ashburton,h,1710000,11,3147,3,1,2,806,Southern Metropolitan,3052
Ashburton,h,1950000,11,3147,4,2,2,844,Southern Metropolitan,3052
Ashburton,h,1912500,11,3147,3,2,2,869,Southern Metropolitan,3052
Ashburton,h,1320000,11,3147,3,1,2,1063,Southern Metropolitan,3052
Ashburton,h,2752000,11,3147,6,4,2,1075,Southern Metropolitan,3052
Ashburton,h,1210000,10.2,3147,3,1,3,407,Southern Metropolitan,3052
Ashburton,h,2299500,10.2,3147,3,2,3,634,Southern Metropolitan,3052
Ashburton,h,1860000,11,3147,4,2,3,696,Southern Metropolitan,3052
Ashburton,h,1665000,11,3147,3,2,3,702,Southern Metropolitan,3052
Ashburton,h,1830000,11,3147,3,2,3,724,Southern Metropolitan,3052
Ashburton,h,1655000,11,3147,3,1,3,780,Southern Metropolitan,3052
Ashburton,h,2550000,10.2,3147,3,2,3,1170,Southern Metropolitan,3052
Ashburton,t,2050000,11,3147,3,3,4,310,Southern Metropolitan,3052
Ashburton,h,1555000,10.2,3147,3,1,4,649,Southern Metropolitan,3052
Ashburton,h,1600000,11,3147,5,3,4,700,Southern Metropolitan,3052
Ashburton,h,1800000,11,3147,4,2,4,749,Southern Metropolitan,3052
Ashburton,h,2950000,11,3147,9,7,4,1472,Southern Metropolitan,3052
Ashwood,u,535000,12.2,3147,2,1,1,72,Southern Metropolitan,2894
Ashwood,u,822000,12.2,3147,2,1,1,78,Southern Metropolitan,2894
Ashwood,u,600000,12.2,3147,2,1,1,153,Southern Metropolitan,2894
Ashwood,u,690000,12.2,3147,2,1,1,216,Southern Metropolitan,2894
Ashwood,h,855000,12.2,3147,3,2,1,320,Southern Metropolitan,2894
Ashwood,h,785000,12.2,3147,3,1,1,557,Southern Metropolitan,2894
Ashwood,h,995000,12.2,3147,2,1,1,583,Southern Metropolitan,2894
Ashwood,h,1110000,12.2,3147,2,1,1,586,Southern Metropolitan,2894
Ashwood,h,1500000,12.2,3147,4,2,1,593,Southern Metropolitan,2894
Ashwood,h,1126000,12.2,3147,4,1,1,656,Southern Metropolitan,2894
Ashwood,h,1270000,12.2,3147,4,2,1,724,Southern Metropolitan,2894
Ashwood,h,1420000,10.2,3147,3,1,1,726,Southern Metropolitan,2894
Ashwood,h,1350000,12.2,3147,4,2,1,727,Southern Metropolitan,2894
Ashwood,h,1305000,12.2,3147,3,1,1,760,Southern Metropolitan,2894
Ashwood,h,1365000,12.2,3147,3,1,1,792,Southern Metropolitan,2894
Ashwood,h,1450000,10.2,3147,4,2,1,803,Southern Metropolitan,2894
Ashwood,h,1250000,12.2,3147,3,1,1,842,Southern Metropolitan,2894
Ashwood,t,770000,12.2,3147,2,1,2,162,Southern Metropolitan,2894
Ashwood,u,700000,12.2,3147,2,1,2,192,Southern Metropolitan,2894
Ashwood,t,830000,12.2,3147,2,1,2,212,Southern Metropolitan,2894
Ashwood,u,890000,12.2,3147,3,2,2,235,Southern Metropolitan,2894
Ashwood,t,900500,12.2,3147,3,2,2,256,Southern Metropolitan,2894
Ashwood,h,860000,10.2,3147,3,2,2,280,Southern Metropolitan,2894
Ashwood,t,1060000,10.2,3147,3,2,2,343,Southern Metropolitan,2894
Ashwood,t,700000,12.2,3147,2,1,2,367,Southern Metropolitan,2894
Ashwood,h,1200000,12.2,3147,4,3,2,372,Southern Metropolitan,2894
Ashwood,u,1045000,12.2,3147,3,2,2,467,Southern Metropolitan,2894
Ashwood,h,1510000,12.2,3147,4,2,2,526,Southern Metropolitan,2894
Ashwood,h,1529500,12.2,3147,5,3,2,585,Southern Metropolitan,2894
Ashwood,h,1500000,12.2,3147,2,2,2,621,Southern Metropolitan,2894
Ashwood,h,1075000,12.2,3147,2,1,2,695,Southern Metropolitan,2894
Ashwood,h,1120000,12.2,3147,3,1,2,723,Southern Metropolitan,2894
Ashwood,h,1415000,12.2,3147,4,3,2,724,Southern Metropolitan,2894
Ashwood,h,1240000,12.2,3147,4,2,2,766,Southern Metropolitan,2894
Ashwood,h,1225000,10.2,3147,3,1,2,770,Southern Metropolitan,2894
Ashwood,h,1060000,12.2,3147,2,1,2,772,Southern Metropolitan,2894
Ashwood,h,1425000,10.2,3147,4,1,2,778,Southern Metropolitan,2894
Ashwood,h,1575000,10.2,3147,3,1,2,787,Southern Metropolitan,2894
Ashwood,h,1100000,12.2,3147,3,2,2,803,Southern Metropolitan,2894
Ashwood,h,1495000,12.2,3147,2,1,2,803,Southern Metropolitan,2894
Ashwood,h,1200000,12.2,3147,3,2,2,839,Southern Metropolitan,2894
